datetime	Unnamed: 0	Unnamed: 0.1	city	country	nb_detected
21-03-2020_07-03-31_PM	1184.0	0.0	Goteborg	Sweden	0
21-03-2020_07-03-33_PM	1185.0	0.0	Goteborg	Sweden	0
21-03-2020_07-03-36_PM	1186.0	0.0	Goteborg	Sweden	1
21-03-2020_07-03-39_PM	1187.0	0.0	Goteborg	Sweden	2
21-03-2020_07-03-41_PM	1188.0	0.0	Goteborg	Sweden	0
21-03-2020_07-03-44_PM	1189.0	0.0	Goteborg	Sweden	1
21-03-2020_07-03-47_PM	1190.0	0.0	Goteborg	Sweden	1
21-03-2020_07-03-49_PM	1191.0	0.0	Goteborg	Sweden	0
21-03-2020_07-03-52_PM	1192.0	0.0	Goteborg	Sweden	0
21-03-2020_07-03-55_PM	1193.0	0.0	Goteborg	Sweden	0
21-03-2020_07-03-58_PM	1194.0	0.0	Goteborg	Sweden	0
21-03-2020_07-04-02_PM	1195.0	0.0	Overtornea 	Sweden	3
21-03-2020_07-06-03_PM	1196.0	0.0	Stockholm	Sweden	2
21-03-2020_07-06-06_PM	1197.0	0.0	Stockholm	Sweden	0
21-03-2020_07-06-08_PM	1198.0	0.0	Stockholm	Sweden	0
21-03-2020_07-06-11_PM	1199.0	0.0	Stockholm	Sweden	0
21-03-2020_07-06-13_PM	1200.0	0.0	Goteborg	Sweden	1
21-03-2020_07-06-16_PM	1201.0	0.0	Goteborg	Sweden	3
21-03-2020_07-06-18_PM	1202.0	0.0	Goteborg	Sweden	3
21-03-2020_07-06-21_PM	1203.0	0.0	Goteborg	Sweden	7
21-03-2020_07-06-23_PM	1204.0	0.0	Goteborg	Sweden	0
21-03-2020_07-06-26_PM	1205.0	0.0	Goteborg	Sweden	14
21-03-2020_07-06-28_PM	1206.0	0.0	Goteborg	Sweden	1
21-03-2020_07-06-31_PM	1207.0	0.0	Goteborg	Sweden	3
21-03-2020_07-06-33_PM	1208.0	0.0	Goteborg	Sweden	1
21-03-2020_07-06-35_PM	1209.0	0.0	Goteborg	Sweden	1
21-03-2020_07-06-38_PM	1210.0	0.0	Goteborg	Sweden	0
21-03-2020_07-06-40_PM	1211.0	0.0	Goteborg	Sweden	1
21-03-2020_07-06-43_PM	1212.0	0.0	Goteborg	Sweden	1
21-03-2020_07-06-46_PM	1213.0	0.0	Goteborg	Sweden	0
21-03-2020_07-06-49_PM	1214.0	0.0	Goteborg	Sweden	0
21-03-2020_07-06-51_PM	1215.0	0.0	Goteborg	Sweden	0
21-03-2020_07-06-54_PM	1216.0	0.0	Goteborg	Sweden	2
21-03-2020_07-06-58_PM	1217.0	0.0	Overtornea 	Sweden	0
21-03-2020_07-09-02_PM	1218.0	0.0	Stockholm	Sweden	1
21-03-2020_07-09-05_PM	1219.0	0.0	Stockholm	Sweden	0
21-03-2020_07-09-08_PM	1220.0	0.0	Stockholm	Sweden	0
21-03-2020_07-09-10_PM	1221.0	0.0	Stockholm	Sweden	0
21-03-2020_07-09-13_PM	1222.0	0.0	Goteborg	Sweden	0
21-03-2020_07-09-15_PM	1223.0	0.0	Goteborg	Sweden	4
21-03-2020_07-09-18_PM	1224.0	0.0	Goteborg	Sweden	5
21-03-2020_07-09-20_PM	1225.0	0.0	Goteborg	Sweden	4
21-03-2020_07-09-23_PM	1226.0	0.0	Goteborg	Sweden	0
21-03-2020_07-09-25_PM	1227.0	0.0	Goteborg	Sweden	10
21-03-2020_07-09-28_PM	1228.0	0.0	Goteborg	Sweden	2
21-03-2020_07-09-30_PM	1229.0	0.0	Goteborg	Sweden	0
21-03-2020_07-09-33_PM	1230.0	0.0	Goteborg	Sweden	1
21-03-2020_07-09-35_PM	1231.0	0.0	Goteborg	Sweden	0
21-03-2020_07-09-38_PM	1232.0	0.0	Goteborg	Sweden	0
21-03-2020_07-09-40_PM	1233.0	0.0	Goteborg	Sweden	0
21-03-2020_07-09-42_PM	1234.0	0.0	Goteborg	Sweden	2
21-03-2020_07-09-45_PM	1235.0	0.0	Goteborg	Sweden	0
21-03-2020_07-09-47_PM	1236.0	0.0	Goteborg	Sweden	0
21-03-2020_07-09-50_PM	1237.0	0.0	Goteborg	Sweden	0
21-03-2020_07-09-53_PM	1238.0	0.0	Goteborg	Sweden	0
21-03-2020_07-09-56_PM	1239.0	0.0	Overtornea 	Sweden	0
21-03-2020_07-12-03_PM	1240.0	0.0	Stockholm	Sweden	1
21-03-2020_07-12-07_PM	1241.0	0.0	Stockholm	Sweden	0
21-03-2020_07-12-10_PM	1242.0	0.0	Stockholm	Sweden	0
21-03-2020_07-12-13_PM	1243.0	0.0	Stockholm	Sweden	0
21-03-2020_07-12-16_PM	1244.0	0.0	Goteborg	Sweden	1
21-03-2020_07-12-20_PM	1245.0	0.0	Goteborg	Sweden	0
21-03-2020_07-12-22_PM	1246.0	0.0	Goteborg	Sweden	0
21-03-2020_07-12-26_PM	1247.0	0.0	Goteborg	Sweden	2
21-03-2020_07-12-29_PM	1248.0	0.0	Goteborg	Sweden	2
21-03-2020_07-12-31_PM	1249.0	0.0	Goteborg	Sweden	15
21-03-2020_07-12-34_PM	1250.0	0.0	Goteborg	Sweden	1
21-03-2020_07-12-37_PM	1251.0	0.0	Goteborg	Sweden	1
21-03-2020_07-12-39_PM	1252.0	0.0	Goteborg	Sweden	1
21-03-2020_07-12-42_PM	1253.0	0.0	Goteborg	Sweden	0
21-03-2020_07-12-45_PM	1254.0	0.0	Goteborg	Sweden	0
21-03-2020_07-12-51_PM	1255.0	0.0	Goteborg	Sweden	2
21-03-2020_07-12-57_PM	1256.0	0.0	Goteborg	Sweden	0
21-03-2020_07-13-01_PM	1257.0	0.0	Goteborg	Sweden	0
21-03-2020_07-13-05_PM	1258.0	0.0	Goteborg	Sweden	0
21-03-2020_07-13-09_PM	1259.0	0.0	Goteborg	Sweden	0
21-03-2020_07-13-14_PM	1260.0	0.0	Goteborg	Sweden	1
21-03-2020_07-13-19_PM	1261.0	0.0	Overtornea 	Sweden	0
21-03-2020_07-15-03_PM	1262.0	0.0	Stockholm	Sweden	0
21-03-2020_07-15-06_PM	1263.0	0.0	Stockholm	Sweden	0
21-03-2020_07-15-09_PM	1264.0	0.0	Stockholm	Sweden	0
21-03-2020_07-15-11_PM	1265.0	0.0	Stockholm	Sweden	0
21-03-2020_07-15-14_PM	1266.0	0.0	Goteborg	Sweden	0
21-03-2020_07-15-17_PM	1267.0	0.0	Goteborg	Sweden	3
21-03-2020_07-15-20_PM	1268.0	0.0	Goteborg	Sweden	3
21-03-2020_07-15-23_PM	1269.0	0.0	Goteborg	Sweden	3
21-03-2020_07-15-26_PM	1270.0	0.0	Goteborg	Sweden	2
21-03-2020_07-15-29_PM	1271.0	0.0	Goteborg	Sweden	3
21-03-2020_07-15-31_PM	1272.0	0.0	Goteborg	Sweden	1
21-03-2020_07-15-34_PM	1273.0	0.0	Goteborg	Sweden	1
21-03-2020_07-15-37_PM	1274.0	0.0	Goteborg	Sweden	1
21-03-2020_07-15-40_PM	1275.0	0.0	Goteborg	Sweden	1
21-03-2020_07-15-43_PM	1276.0	0.0	Goteborg	Sweden	0
21-03-2020_07-15-45_PM	1277.0	0.0	Goteborg	Sweden	0
21-03-2020_07-15-49_PM	1278.0	0.0	Goteborg	Sweden	0
21-03-2020_07-15-53_PM	1279.0	0.0	Goteborg	Sweden	0
21-03-2020_07-15-56_PM	1280.0	0.0	Goteborg	Sweden	0
21-03-2020_07-16-00_PM	1281.0	0.0	Goteborg	Sweden	0
21-03-2020_07-16-05_PM	1282.0	0.0	Goteborg	Sweden	2
21-03-2020_07-16-09_PM	1283.0	0.0	Overtornea 	Sweden	0
21-03-2020_07-18-03_PM	1284.0	0.0	Stockholm	Sweden	2
21-03-2020_07-18-07_PM	1285.0	0.0	Stockholm	Sweden	0
21-03-2020_07-18-11_PM	1286.0	0.0	Stockholm	Sweden	1
21-03-2020_07-18-15_PM	1287.0	0.0	Stockholm	Sweden	0
21-03-2020_07-18-18_PM	1288.0	0.0	Goteborg	Sweden	2
21-03-2020_07-18-22_PM	1289.0	0.0	Goteborg	Sweden	0
21-03-2020_07-18-25_PM	1290.0	0.0	Goteborg	Sweden	5
21-03-2020_07-18-28_PM	1291.0	0.0	Goteborg	Sweden	5
21-03-2020_07-18-33_PM	1292.0	0.0	Goteborg	Sweden	0
21-03-2020_07-18-36_PM	1293.0	0.0	Goteborg	Sweden	10
21-03-2020_07-18-39_PM	1294.0	0.0	Goteborg	Sweden	0
21-03-2020_07-18-42_PM	1295.0	0.0	Goteborg	Sweden	0
21-03-2020_07-18-46_PM	1296.0	0.0	Goteborg	Sweden	1
21-03-2020_07-18-49_PM	1297.0	0.0	Goteborg	Sweden	3
21-03-2020_07-18-53_PM	1298.0	0.0	Goteborg	Sweden	0
21-03-2020_07-18-57_PM	1299.0	0.0	Goteborg	Sweden	2
21-03-2020_07-19-00_PM	1300.0	0.0	Goteborg	Sweden	1
21-03-2020_07-19-08_PM	1301.0	0.0	Goteborg	Sweden	0
21-03-2020_07-19-16_PM	1302.0	0.0	Goteborg	Sweden	0
21-03-2020_07-19-20_PM	1303.0	0.0	Goteborg	Sweden	0
21-03-2020_07-19-24_PM	1304.0	0.0	Goteborg	Sweden	0
21-03-2020_07-19-29_PM	1305.0	0.0	Overtornea 	Sweden	0
21-03-2020_07-21-03_PM	1306.0	0.0	Stockholm	Sweden	3
21-03-2020_07-21-06_PM	1307.0	0.0	Stockholm	Sweden	0
21-03-2020_07-21-09_PM	1308.0	0.0	Stockholm	Sweden	0
21-03-2020_07-21-11_PM	1309.0	0.0	Stockholm	Sweden	0
21-03-2020_07-21-14_PM	1310.0	0.0	Goteborg	Sweden	2
21-03-2020_07-21-17_PM	1311.0	0.0	Goteborg	Sweden	0
21-03-2020_07-21-21_PM	1312.0	0.0	Goteborg	Sweden	5
21-03-2020_07-21-25_PM	1313.0	0.0	Goteborg	Sweden	1
21-03-2020_07-21-28_PM	1314.0	0.0	Goteborg	Sweden	2
21-03-2020_07-21-33_PM	1315.0	0.0	Goteborg	Sweden	12
21-03-2020_07-21-37_PM	1316.0	0.0	Goteborg	Sweden	3
21-03-2020_07-21-40_PM	1317.0	0.0	Goteborg	Sweden	1
21-03-2020_07-21-43_PM	1318.0	0.0	Goteborg	Sweden	1
21-03-2020_07-21-46_PM	1319.0	0.0	Goteborg	Sweden	0
21-03-2020_07-21-50_PM	1320.0	0.0	Goteborg	Sweden	0
21-03-2020_07-21-53_PM	1321.0	0.0	Goteborg	Sweden	1
21-03-2020_07-21-56_PM	1322.0	0.0	Goteborg	Sweden	0
21-03-2020_07-21-59_PM	1323.0	0.0	Goteborg	Sweden	0
21-03-2020_07-22-02_PM	1324.0	0.0	Goteborg	Sweden	0
21-03-2020_07-22-06_PM	1325.0	0.0	Goteborg	Sweden	0
21-03-2020_07-22-09_PM	1326.0	0.0	Goteborg	Sweden	0
21-03-2020_07-22-12_PM	1327.0	0.0	Overtornea 	Sweden	0
21-03-2020_07-24-03_PM	1328.0	0.0	Stockholm	Sweden	0
21-03-2020_07-24-08_PM	1329.0	0.0	Stockholm	Sweden	0
21-03-2020_07-24-11_PM	1330.0	0.0	Stockholm	Sweden	0
21-03-2020_07-24-14_PM	1331.0	0.0	Stockholm	Sweden	0
21-03-2020_07-24-17_PM	1332.0	0.0	Goteborg	Sweden	3
21-03-2020_07-24-21_PM	1333.0	0.0	Goteborg	Sweden	1
21-03-2020_07-24-24_PM	1334.0	0.0	Goteborg	Sweden	4
21-03-2020_07-24-27_PM	1335.0	0.0	Goteborg	Sweden	1
21-03-2020_07-24-30_PM	1336.0	0.0	Goteborg	Sweden	1
21-03-2020_07-24-33_PM	1337.0	0.0	Goteborg	Sweden	11
21-03-2020_07-24-37_PM	1338.0	0.0	Goteborg	Sweden	1
21-03-2020_07-24-41_PM	1339.0	0.0	Goteborg	Sweden	0
21-03-2020_07-24-44_PM	1340.0	0.0	Goteborg	Sweden	1
21-03-2020_07-24-48_PM	1341.0	0.0	Goteborg	Sweden	2
21-03-2020_07-24-51_PM	1342.0	0.0	Goteborg	Sweden	1
21-03-2020_07-24-55_PM	1343.0	0.0	Goteborg	Sweden	0
21-03-2020_07-24-58_PM	1344.0	0.0	Goteborg	Sweden	1
21-03-2020_07-25-01_PM	1345.0	0.0	Goteborg	Sweden	0
21-03-2020_07-25-05_PM	1346.0	0.0	Goteborg	Sweden	0
21-03-2020_07-25-08_PM	1347.0	0.0	Goteborg	Sweden	1
21-03-2020_07-25-11_PM	1348.0	0.0	Goteborg	Sweden	0
21-03-2020_07-25-14_PM	1349.0	0.0	Overtornea 	Sweden	0
21-03-2020_07-27-03_PM	1350.0	0.0	Stockholm	Sweden	1
21-03-2020_07-27-07_PM	1351.0	0.0	Stockholm	Sweden	0
21-03-2020_07-27-10_PM	1352.0	0.0	Stockholm	Sweden	1
21-03-2020_07-27-12_PM	1353.0	0.0	Stockholm	Sweden	0
21-03-2020_07-27-15_PM	1354.0	0.0	Goteborg	Sweden	1
21-03-2020_07-27-19_PM	1355.0	0.0	Goteborg	Sweden	1
21-03-2020_07-27-22_PM	1356.0	0.0	Goteborg	Sweden	2
21-03-2020_07-27-25_PM	1357.0	0.0	Goteborg	Sweden	3
21-03-2020_07-27-29_PM	1358.0	0.0	Goteborg	Sweden	1
21-03-2020_07-27-32_PM	1359.0	0.0	Goteborg	Sweden	18
21-03-2020_07-27-36_PM	1360.0	0.0	Goteborg	Sweden	0
21-03-2020_07-27-39_PM	1361.0	0.0	Goteborg	Sweden	0
21-03-2020_07-27-42_PM	1362.0	0.0	Goteborg	Sweden	1
21-03-2020_07-27-46_PM	1363.0	0.0	Goteborg	Sweden	1
21-03-2020_07-27-49_PM	1364.0	0.0	Goteborg	Sweden	0
21-03-2020_07-27-52_PM	1365.0	0.0	Goteborg	Sweden	1
21-03-2020_07-27-59_PM	1366.0	0.0	Goteborg	Sweden	0
21-03-2020_07-28-05_PM	1367.0	0.0	Goteborg	Sweden	0
21-03-2020_07-28-08_PM	1368.0	0.0	Goteborg	Sweden	0
21-03-2020_07-28-12_PM	1369.0	0.0	Goteborg	Sweden	0
21-03-2020_07-28-15_PM	1370.0	0.0	Goteborg	Sweden	3
21-03-2020_07-28-18_PM	1371.0	0.0	Overtornea 	Sweden	0
21-03-2020_07-30-02_PM	1372.0	0.0	Stockholm	Sweden	3
21-03-2020_07-30-06_PM	1373.0	0.0	Stockholm	Sweden	0
21-03-2020_07-30-09_PM	1374.0	0.0	Stockholm	Sweden	0
21-03-2020_07-30-12_PM	1375.0	0.0	Stockholm	Sweden	0
21-03-2020_07-30-15_PM	1376.0	0.0	Goteborg	Sweden	0
21-03-2020_07-30-18_PM	1377.0	0.0	Goteborg	Sweden	2
21-03-2020_07-30-22_PM	1378.0	0.0	Goteborg	Sweden	2
21-03-2020_07-30-26_PM	1379.0	0.0	Goteborg	Sweden	6
21-03-2020_07-30-29_PM	1380.0	0.0	Goteborg	Sweden	2
21-03-2020_07-30-34_PM	1381.0	0.0	Goteborg	Sweden	16
21-03-2020_07-30-36_PM	1382.0	0.0	Goteborg	Sweden	0
21-03-2020_07-30-41_PM	1383.0	0.0	Goteborg	Sweden	0
21-03-2020_07-30-46_PM	1384.0	0.0	Goteborg	Sweden	1
21-03-2020_07-30-50_PM	1385.0	0.0	Goteborg	Sweden	5
21-03-2020_07-30-53_PM	1386.0	0.0	Goteborg	Sweden	0
21-03-2020_07-30-57_PM	1387.0	0.0	Goteborg	Sweden	0
21-03-2020_07-31-01_PM	1388.0	0.0	Goteborg	Sweden	1
21-03-2020_07-31-05_PM	1389.0	0.0	Goteborg	Sweden	0
21-03-2020_07-31-10_PM	1390.0	0.0	Goteborg	Sweden	0
21-03-2020_07-31-14_PM	1391.0	0.0	Goteborg	Sweden	0
21-03-2020_07-31-18_PM	1392.0	0.0	Goteborg	Sweden	2
21-03-2020_07-31-23_PM	1393.0	0.0	Overtornea 	Sweden	0
21-03-2020_07-33-02_PM	1394.0	0.0	Stockholm	Sweden	0
21-03-2020_07-33-06_PM	1395.0	0.0	Stockholm	Sweden	0
21-03-2020_07-33-09_PM	1396.0	0.0	Stockholm	Sweden	0
21-03-2020_07-33-11_PM	1397.0	0.0	Stockholm	Sweden	0
21-03-2020_07-33-14_PM	1398.0	0.0	Goteborg	Sweden	2
21-03-2020_07-33-17_PM	1399.0	0.0	Goteborg	Sweden	2
21-03-2020_07-33-20_PM	1400.0	0.0	Goteborg	Sweden	1
21-03-2020_07-33-23_PM	1401.0	0.0	Goteborg	Sweden	3
21-03-2020_07-33-25_PM	1402.0	0.0	Goteborg	Sweden	1
21-03-2020_07-33-28_PM	1403.0	0.0	Goteborg	Sweden	11
21-03-2020_07-33-32_PM	1404.0	0.0	Goteborg	Sweden	1
21-03-2020_07-33-34_PM	1405.0	0.0	Goteborg	Sweden	1
21-03-2020_07-33-37_PM	1406.0	0.0	Goteborg	Sweden	1
21-03-2020_07-33-40_PM	1407.0	0.0	Goteborg	Sweden	1
21-03-2020_07-33-43_PM	1408.0	0.0	Goteborg	Sweden	0
21-03-2020_07-33-46_PM	1409.0	0.0	Goteborg	Sweden	0
21-03-2020_07-33-52_PM	1410.0	0.0	Goteborg	Sweden	4
21-03-2020_07-33-59_PM	1411.0	0.0	Goteborg	Sweden	0
21-03-2020_07-34-02_PM	1412.0	0.0	Goteborg	Sweden	0
21-03-2020_07-34-05_PM	1413.0	0.0	Goteborg	Sweden	0
21-03-2020_07-34-10_PM	1414.0	0.0	Goteborg	Sweden	1
21-03-2020_07-34-15_PM	1415.0	0.0	Overtornea 	Sweden	0
21-03-2020_07-36-02_PM	1416.0	0.0	Stockholm	Sweden	1
21-03-2020_07-36-06_PM	1417.0	0.0	Stockholm	Sweden	0
21-03-2020_07-36-09_PM	1418.0	0.0	Stockholm	Sweden	0
21-03-2020_07-36-11_PM	1419.0	0.0	Stockholm	Sweden	0
21-03-2020_07-36-14_PM	1420.0	0.0	Goteborg	Sweden	3
21-03-2020_07-36-17_PM	1421.0	0.0	Goteborg	Sweden	0
21-03-2020_07-36-20_PM	1422.0	0.0	Goteborg	Sweden	3
21-03-2020_07-36-23_PM	1423.0	0.0	Goteborg	Sweden	8
21-03-2020_07-36-28_PM	1424.0	0.0	Goteborg	Sweden	0
21-03-2020_07-36-31_PM	1425.0	0.0	Goteborg	Sweden	10
21-03-2020_07-36-34_PM	1426.0	0.0	Goteborg	Sweden	2
21-03-2020_07-36-37_PM	1427.0	0.0	Goteborg	Sweden	1
21-03-2020_07-36-39_PM	1428.0	0.0	Goteborg	Sweden	2
21-03-2020_07-36-42_PM	1429.0	0.0	Goteborg	Sweden	1
21-03-2020_07-36-45_PM	1430.0	0.0	Goteborg	Sweden	0
21-03-2020_07-36-48_PM	1431.0	0.0	Goteborg	Sweden	0
21-03-2020_07-36-50_PM	1432.0	0.0	Goteborg	Sweden	1
21-03-2020_07-36-53_PM	1433.0	0.0	Goteborg	Sweden	0
21-03-2020_07-36-56_PM	1434.0	0.0	Goteborg	Sweden	0
21-03-2020_07-36-59_PM	1435.0	0.0	Goteborg	Sweden	0
21-03-2020_07-37-02_PM	1436.0	0.0	Goteborg	Sweden	1
21-03-2020_07-37-05_PM	1437.0	0.0	Overtornea 	Sweden	0
21-03-2020_07-39-03_PM	1438.0	0.0	Stockholm	Sweden	2
21-03-2020_07-39-07_PM	1439.0	0.0	Stockholm	Sweden	0
21-03-2020_07-39-09_PM	1440.0	0.0	Stockholm	Sweden	0
21-03-2020_07-39-12_PM	1441.0	0.0	Stockholm	Sweden	0
21-03-2020_07-39-15_PM	1442.0	0.0	Goteborg	Sweden	0
21-03-2020_07-39-18_PM	1443.0	0.0	Goteborg	Sweden	1
21-03-2020_07-39-20_PM	1444.0	0.0	Goteborg	Sweden	2
21-03-2020_07-39-23_PM	1445.0	0.0	Goteborg	Sweden	5
21-03-2020_07-39-26_PM	1446.0	0.0	Goteborg	Sweden	1
21-03-2020_07-39-28_PM	1447.0	0.0	Goteborg	Sweden	14
21-03-2020_07-39-31_PM	1448.0	0.0	Goteborg	Sweden	0
21-03-2020_07-39-34_PM	1449.0	0.0	Goteborg	Sweden	0
21-03-2020_07-39-37_PM	1450.0	0.0	Goteborg	Sweden	1
21-03-2020_07-39-40_PM	1451.0	0.0	Goteborg	Sweden	1
21-03-2020_07-39-42_PM	1452.0	0.0	Goteborg	Sweden	0
21-03-2020_07-39-45_PM	1453.0	0.0	Goteborg	Sweden	0
21-03-2020_07-39-48_PM	1454.0	0.0	Goteborg	Sweden	1
21-03-2020_07-39-51_PM	1455.0	0.0	Goteborg	Sweden	0
21-03-2020_07-39-55_PM	1456.0	0.0	Goteborg	Sweden	0
21-03-2020_07-39-57_PM	1457.0	0.0	Goteborg	Sweden	0
21-03-2020_07-40-00_PM	1458.0	0.0	Goteborg	Sweden	0
21-03-2020_07-40-03_PM	1459.0	0.0	Overtornea 	Sweden	0
21-03-2020_07-42-03_PM	1460.0	0.0	Stockholm	Sweden	0
21-03-2020_07-42-06_PM	1461.0	0.0	Stockholm	Sweden	0
21-03-2020_07-42-09_PM	1462.0	0.0	Stockholm	Sweden	1
21-03-2020_07-42-12_PM	1463.0	0.0	Stockholm	Sweden	0
21-03-2020_07-42-15_PM	1464.0	0.0	Goteborg	Sweden	1
21-03-2020_07-42-17_PM	1465.0	0.0	Goteborg	Sweden	0
21-03-2020_07-42-20_PM	1466.0	0.0	Goteborg	Sweden	3
21-03-2020_07-42-23_PM	1467.0	0.0	Goteborg	Sweden	3
21-03-2020_07-42-26_PM	1468.0	0.0	Goteborg	Sweden	2
21-03-2020_07-42-29_PM	1469.0	0.0	Goteborg	Sweden	23
21-03-2020_07-42-31_PM	1470.0	0.0	Goteborg	Sweden	0
21-03-2020_07-42-34_PM	1471.0	0.0	Goteborg	Sweden	3
21-03-2020_07-42-37_PM	1472.0	0.0	Goteborg	Sweden	1
21-03-2020_07-42-40_PM	1473.0	0.0	Goteborg	Sweden	7
21-03-2020_07-42-43_PM	1474.0	0.0	Goteborg	Sweden	0
21-03-2020_07-42-46_PM	1475.0	0.0	Goteborg	Sweden	0
21-03-2020_07-42-49_PM	1476.0	0.0	Goteborg	Sweden	0
21-03-2020_07-42-51_PM	1477.0	0.0	Goteborg	Sweden	0
21-03-2020_07-42-54_PM	1478.0	0.0	Goteborg	Sweden	0
21-03-2020_07-42-57_PM	1479.0	0.0	Goteborg	Sweden	0
21-03-2020_07-43-00_PM	1480.0	0.0	Goteborg	Sweden	1
21-03-2020_07-43-04_PM	1481.0	0.0	Overtornea 	Sweden	0
21-03-2020_07-45-03_PM	1482.0	0.0	Stockholm	Sweden	2
21-03-2020_07-45-07_PM	1483.0	0.0	Stockholm	Sweden	0
21-03-2020_07-45-10_PM	1484.0	0.0	Stockholm	Sweden	1
21-03-2020_07-45-12_PM	1485.0	0.0	Stockholm	Sweden	0
21-03-2020_07-45-15_PM	1486.0	0.0	Goteborg	Sweden	0
21-03-2020_07-45-18_PM	1487.0	0.0	Goteborg	Sweden	1
21-03-2020_07-45-20_PM	1488.0	0.0	Goteborg	Sweden	1
21-03-2020_07-45-23_PM	1489.0	0.0	Goteborg	Sweden	9
21-03-2020_07-45-26_PM	1490.0	0.0	Goteborg	Sweden	1
21-03-2020_07-45-31_PM	1491.0	0.0	Goteborg	Sweden	20
21-03-2020_07-45-36_PM	1492.0	0.0	Goteborg	Sweden	1
21-03-2020_07-45-40_PM	1493.0	0.0	Goteborg	Sweden	1
21-03-2020_07-45-43_PM	1494.0	0.0	Goteborg	Sweden	1
21-03-2020_07-45-47_PM	1495.0	0.0	Goteborg	Sweden	5
21-03-2020_07-45-50_PM	1496.0	0.0	Goteborg	Sweden	1
21-03-2020_07-45-53_PM	1497.0	0.0	Goteborg	Sweden	0
21-03-2020_07-45-56_PM	1498.0	0.0	Goteborg	Sweden	2
21-03-2020_07-45-59_PM	1499.0	0.0	Goteborg	Sweden	0
21-03-2020_07-46-03_PM	1500.0	0.0	Goteborg	Sweden	0
21-03-2020_07-46-06_PM	1501.0	0.0	Goteborg	Sweden	0
21-03-2020_07-46-09_PM	1502.0	0.0	Goteborg	Sweden	0
21-03-2020_07-46-12_PM	1503.0	0.0	Overtornea 	Sweden	0
21-03-2020_07-48-03_PM	1504.0	0.0	Stockholm	Sweden	0
21-03-2020_07-48-07_PM	1505.0	0.0	Stockholm	Sweden	0
21-03-2020_07-48-09_PM	1506.0	0.0	Stockholm	Sweden	1
21-03-2020_07-48-12_PM	1507.0	0.0	Stockholm	Sweden	0
21-03-2020_07-48-15_PM	1508.0	0.0	Goteborg	Sweden	0
21-03-2020_07-48-17_PM	1509.0	0.0	Goteborg	Sweden	1
21-03-2020_07-48-20_PM	1510.0	0.0	Goteborg	Sweden	6
21-03-2020_07-48-23_PM	1511.0	0.0	Goteborg	Sweden	2
21-03-2020_07-48-26_PM	1512.0	0.0	Goteborg	Sweden	0
21-03-2020_07-48-29_PM	1513.0	0.0	Goteborg	Sweden	14
21-03-2020_07-48-32_PM	1514.0	0.0	Goteborg	Sweden	0
21-03-2020_07-48-35_PM	1515.0	0.0	Goteborg	Sweden	0
21-03-2020_07-48-38_PM	1516.0	0.0	Goteborg	Sweden	2
21-03-2020_07-48-41_PM	1517.0	0.0	Goteborg	Sweden	3
21-03-2020_07-48-43_PM	1518.0	0.0	Goteborg	Sweden	0
21-03-2020_07-48-46_PM	1519.0	0.0	Goteborg	Sweden	1
21-03-2020_07-48-49_PM	1520.0	0.0	Goteborg	Sweden	0
21-03-2020_07-48-56_PM	1521.0	0.0	Goteborg	Sweden	0
21-03-2020_07-48-58_PM	1522.0	0.0	Goteborg	Sweden	0
21-03-2020_07-49-01_PM	1523.0	0.0	Goteborg	Sweden	0
21-03-2020_07-49-04_PM	1524.0	0.0	Goteborg	Sweden	1
21-03-2020_07-49-08_PM	1525.0	0.0	Overtornea 	Sweden	0
21-03-2020_07-51-03_PM	1526.0	0.0	Stockholm	Sweden	3
21-03-2020_07-51-07_PM	1527.0	0.0	Stockholm	Sweden	0
21-03-2020_07-51-09_PM	1528.0	0.0	Stockholm	Sweden	1
21-03-2020_07-51-12_PM	1529.0	0.0	Stockholm	Sweden	0
21-03-2020_07-51-15_PM	1530.0	0.0	Goteborg	Sweden	1
21-03-2020_07-51-18_PM	1531.0	0.0	Goteborg	Sweden	1
21-03-2020_07-51-21_PM	1532.0	0.0	Goteborg	Sweden	6
21-03-2020_07-51-23_PM	1533.0	0.0	Goteborg	Sweden	3
21-03-2020_07-51-26_PM	1534.0	0.0	Goteborg	Sweden	3
21-03-2020_07-51-29_PM	1535.0	0.0	Goteborg	Sweden	12
21-03-2020_07-51-32_PM	1536.0	0.0	Goteborg	Sweden	0
21-03-2020_07-51-34_PM	1537.0	0.0	Goteborg	Sweden	0
21-03-2020_07-51-37_PM	1538.0	0.0	Goteborg	Sweden	1
21-03-2020_07-51-40_PM	1539.0	0.0	Goteborg	Sweden	6
21-03-2020_07-51-43_PM	1540.0	0.0	Goteborg	Sweden	0
21-03-2020_07-51-46_PM	1541.0	0.0	Goteborg	Sweden	2
21-03-2020_07-51-49_PM	1542.0	0.0	Goteborg	Sweden	2
21-03-2020_07-51-52_PM	1543.0	0.0	Goteborg	Sweden	0
21-03-2020_07-51-55_PM	1544.0	0.0	Goteborg	Sweden	0
21-03-2020_07-51-58_PM	1545.0	0.0	Goteborg	Sweden	0
21-03-2020_07-52-01_PM	1546.0	0.0	Goteborg	Sweden	1
21-03-2020_07-52-05_PM	1547.0	0.0	Overtornea 	Sweden	0
21-03-2020_07-54-02_PM	1548.0	0.0	Stockholm	Sweden	1
21-03-2020_07-54-05_PM	1549.0	0.0	Stockholm	Sweden	0
21-03-2020_07-54-08_PM	1550.0	0.0	Stockholm	Sweden	1
